Programme_ID,Commodity,Revision_Number,Previous_Forecast_Spend,Forecast_Change,Forecast_Change_Direction,Forecast_Stability_Score,Relative Change
P004,Electronics,3,2381116.95,-239148.46,DOWN,0.1116,-0.100435411
P004,Electronics,4,2141968.49,-62691.75,DOWN,0.0302,-0.029268288
P004,Electronics,5,2079276.74,-71541.48,DOWN,0.0356,-0.034406906
P004,Electronics,6,2007735.26,-18055.27,DOWN,0.0091,-0.008992854
P004,Logistics,1,,,,,#DIV/0!
P004,Logistics,2,3589662.95,-869623.92,DOWN,0.3197,-0.24225782
P004,Logistics,3,2720039.03,-485794.43,DOWN,0.2174,-0.178598331
P004,Software,1,,,,,#DIV/0!
P004,Software,2,1421881.87,-259873.48,DOWN,0.2236,-0.182767279
P004,Software,3,1162008.39,-130763.8,DOWN,0.1268,-0.112532578
P004,Mechanical,1,,,,,#DIV/0!
P004,Mechanical,2,3085804.06,-569118.69,DOWN,0.2261,-0.184431247
P004,Mechanical,3,2516685.37,-276783,DOWN,0.1236,-0.109979183
P004,Mechanical,4,2239902.37,-125670.95,DOWN,0.0594,-0.056105548
P004,Mechanical,5,2114231.42,-48530.89,DOWN,0.0235,-0.022954389
P004,Logistics,1,,,,,#DIV/0!
P004,Logistics,2,3470495.9,-692534.17,DOWN,0.2493,-0.199549053
P004,Logistics,3,2777961.73,-400833.17,DOWN,0.1686,-0.144290386
P004,Logistics,4,2377128.56,-115930.99,DOWN,0.0513,-0.04876934
P004,Logistics,5,2261197.57,-79859.42,DOWN,0.0366,-0.035317312
P004,Software,1,,,,,#DIV/0!
P004,Software,2,2133829.76,-422115.54,DOWN,0.2466,-0.197820627
P004,Software,3,1711714.22,-191293.62,DOWN,0.1258,-0.111755583
P004,Software,4,1520420.6,-141966.43,DOWN,0.103,-0.09337313
P004,Software,5,1378454.17,-65723.34,DOWN,0.0501,-0.047679017
P004,Services,1,,,,,#DIV/0!
P004,Services,2,3612536.52,-625740.89,DOWN,0.2095,-0.17321372
P004,Services,3,2986795.63,-307096.77,DOWN,0.1146,-0.10281814
P004,Services,4,2679698.86,-111581.18,DOWN,0.0434,-0.041639448
P004,Services,1,,,,,#DIV/0!
P004,Services,2,1781096.4,-356176.86,DOWN,0.25,-0.199976183
P004,Services,3,1424919.54,-157062.96,DOWN,0.1239,-0.110225845
P004,Services,1,,,,,#DIV/0!
P004,Services,2,2449631.54,-512595.92,DOWN,0.2646,-0.209254295
P004,Services,3,1937035.62,-258607.69,DOWN,0.1541,-0.133506936
P004,Services,4,1678427.93,-84312.94,DOWN,0.0529,-0.05023328
P004,Services,5,1594114.99,-105351.1,DOWN,0.0708,-0.066087516
P004,Services,6,1488763.89,-18894.09,DOWN,0.0129,-0.012691126
P004,Materials,1,,,,,#DIV/0!
P004,Materials,2,2692314.27,-368190.75,DOWN,0.1584,-0.13675623
P004,Materials,3,2324123.52,-167124.45,DOWN,0.0775,-0.071908592
P004,Materials,4,2156999.07,-77246.41,DOWN,0.0371,-0.035811981
P004,Services,1,,,,,#DIV/0!
P004,Services,2,742646.45,-176729.03,DOWN,0.3123,-0.237971958
P004,Services,3,565917.42,-82933.88,DOWN,0.1717,-0.146547671
P004,Logistics,1,,,,,#DIV/0!
P004,Logistics,2,353732.07,-68560.29,DOWN,0.2404,-0.193819831
P004,Logistics,3,285171.78,-34113.38,DOWN,0.1359,-0.119623968
P004,Logistics,4,251058.4,-10980.56,DOWN,0.0457,-0.043737075
P004,Logistics,1,,,,,#DIV/0!
P004,Logistics,2,2461379.9,-536480.95,DOWN,0.2787,-0.217959426
P004,Logistics,3,1924898.95,-286214.98,DOWN,0.1747,-0.148690912
P004,Logistics,4,1638683.97,-109583.58,DOWN,0.0717,-0.066872919
P004,Materials,1,,,,,#DIV/0!
P004,Materials,2,1811611.29,-254870.62,DOWN,0.1637,-0.140687255
P004,Materials,3,1556740.67,-132701.46,DOWN,0.0932,-0.085243138
P004,Materials,4,1424039.21,-52234.83,DOWN,0.0381,-0.036680753
P004,Software,1,,,,,#DIV/0!
P004,Software,2,2702042.69,-501385.42,DOWN,0.2278,-0.18555792
P004,Software,3,2200657.27,-325649.48,DOWN,0.1737,-0.147978281
P004,Electronics,1,,,,,#DIV/0!
P004,Electronics,2,2971835.84,-521086.9,DOWN,0.2126,-0.175341751
P004,Electronics,3,2450748.94,-324257.3,DOWN,0.1525,-0.132309473
P004,Electronics,4,2126491.64,-177348.11,DOWN,0.091,-0.083399392
P004,Logistics,1,,,,,#DIV/0!
P004,Logistics,2,3501594.79,-603903.25,DOWN,0.2084,-0.172465201
P004,Logistics,3,2897691.54,-470423.07,DOWN,0.1938,-0.162344081
P004,Logistics,4,2427268.47,-204873.93,DOWN,0.0922,-0.084405138
P004,Logistics,1,,,,,#DIV/0!
P004,Logistics,2,248708.32,-53550.69,DOWN,0.2744,-0.215315234
P004,Logistics,3,195157.63,-25995.24,DOWN,0.1537,-0.133201249
P004,Materials,1,,,,,#DIV/0!
P004,Materials,2,1808942.09,-304709.36,DOWN,0.2026,-0.168446166
P004,Materials,3,1504232.73,-197106.42,DOWN,0.1508,-0.131034524
P004,Materials,4,1307126.31,-99016.25,DOWN,0.082,-0.075751096
P004,Materials,5,1208110.06,-76417.99,DOWN,0.0675,-0.063254162
P004,Materials,6,1131692.07,-44311.64,DOWN,0.0408,-0.039155209
P004,Electronics,1,,,,,#DIV/0!
P004,Electronics,2,1509827.29,-259796.25,DOWN,0.2078,-0.172070178
P004,Electronics,3,1250031.04,-147422.19,DOWN,0.1337,-0.117934823
P004,Logistics,1,,,,,#DIV/0!
P004,Logistics,2,652084.9,-118837.13,DOWN,0.2229,-0.182241806
P004,Logistics,3,533247.77,-79956.23,DOWN,0.1764,-0.149941987
P004,Logistics,4,453291.54,-49379.37,DOWN,0.1223,-0.108935124
P004,Logistics,5,403912.17,-31111.29,DOWN,0.0835,-0.077024889
P004,Logistics,6,372800.88,4826.41,UP,0.0128,0.012946348
P004,Materials,1,,,,,#DIV/0!
P004,Materials,2,2773816.86,-387725.18,DOWN,0.1625,-0.139780382
P004,Materials,3,2386091.68,-243444.28,DOWN,0.1136,-0.102026373
P004,Materials,4,2142647.4,-133288.86,DOWN,0.0663,-0.062207557
P004,Materials,5,2009358.54,-124493.51,DOWN,0.066,-0.061956842
P004,Materials,1,,,,,#DIV/0!
P004,Materials,2,3305995.28,-407775.94,DOWN,0.1407,-0.123344381
P004,Materials,3,2898219.34,-220563.7,DOWN,0.0824,-0.076103177
P004,Materials,4,2677655.64,-160723.33,DOWN,0.0639,-0.060023898
P004,Materials,5,2516932.31,-84550.19,DOWN,0.0348,-0.033592556
P004,Software,1,,,,,#DIV/0!
P004,Software,2,277672.89,-40579.93,DOWN,0.1712,-0.146142931
P004,Software,3,237092.96,-28885.41,DOWN,0.1387,-0.12183158
P004,Software,4,208207.55,-17712.28,DOWN,0.093,-0.085070306
P004,Software,5,190495.27,-6609.9,DOWN,0.0359,-0.034698499
P004,Software,6,183885.37,-5551.53,DOWN,0.0311,-0.030190167
P004,Software,1,,,,,#DIV/0!
P004,Software,2,2041749.68,-329167.56,DOWN,0.1922,-0.161218372
P004,Software,3,1712582.12,-224472.64,DOWN,0.1508,-0.131072629
P004,Software,4,1488109.48,-149924.27,DOWN,0.112,-0.100748145
P004,Mechanical,1,,,,,#DIV/0!
P004,Mechanical,2,2045777.94,-308885.18,DOWN,0.1778,-0.150986661
P004,Mechanical,3,1736892.76,-187698.17,DOWN,0.1212,-0.108065492
P004,Mechanical,4,1549194.59,-115604.03,DOWN,0.0806,-0.07462202
P004,Mechanical,5,1433590.56,-77385.08,DOWN,0.0571,-0.053979903
P004,Electronics,1,,,,,#DIV/0!
P004,Electronics,2,921086.52,-196399.72,DOWN,0.271,-0.213226136
P004,Electronics,3,724686.8,-106861.53,DOWN,0.173,-0.147458916
P004,Electronics,4,617825.27,-53013.6,DOWN,0.0939,-0.085806785
P004,Electronics,5,564811.67,-38865.38,DOWN,0.0739,-0.06881122
P004,Logistics,1,,,,,#DIV/0!
P004,Logistics,2,3592296.05,-885065.58,DOWN,0.3269,-0.246378797
P004,Logistics,3,2707230.47,-478559.4,DOWN,0.2147,-0.176770838
P004,Materials,1,,,,,#DIV/0!
P004,Materials,2,3502887.72,-621508.78,DOWN,0.2157,-0.177427548
P004,Materials,3,2881378.94,-298892.11,DOWN,0.1157,-0.103732316
P004,Materials,4,2582486.83,-162611.86,DOWN,0.0672,-0.062967159
P004,Materials,5,2419874.97,-109088.03,DOWN,0.0472,-0.045080027
P004,Logistics,1,,,,,#DIV/0!
P004,Logistics,2,1673587.98,-416005.7,DOWN,0.3308,-0.248571157
P004,Logistics,3,1257582.28,-239390.38,DOWN,0.2351,-0.190357628
P004,Logistics,4,1018191.9,-109414.35,DOWN,0.1204,-0.107459458
P004,Logistics,5,908777.55,-89116.3,DOWN,0.1087,-0.098061731
P004,Logistics,6,819661.25,-26369.58,DOWN,0.0332,-0.032171315
P004,Logistics,1,,,,,#DIV/0!
P004,Logistics,2,3300727.7,-742445.97,DOWN,0.2902,-0.224934026
P004,Logistics,3,2558281.73,-386412.07,DOWN,0.1779,-0.151043595
P004,Logistics,4,2171869.66,-246328.91,DOWN,0.1279,-0.113417906
P004,Logistics,5,1925540.75,-97317.35,DOWN,0.0532,-0.05054027
P004,Electronics,1,,,,,#DIV/0!
P004,Electronics,2,3448544.75,-477374.4,DOWN,0.1607,-0.138427782
P004,Electronics,3,2971170.35,-314343.56,DOWN,0.1183,-0.105797892
P004,Software,1,,,,,#DIV/0!
P004,Software,2,1478151.23,-336187.71,DOWN,0.2944,-0.227437967
P004,Software,3,1141963.52,-209965.18,DOWN,0.2253,-0.183863299
P004,Mechanical,1,,,,,#DIV/0!
P004,Mechanical,2,1508877.62,-214235.21,DOWN,0.1655,-0.141983158
P004,Mechanical,3,1294642.41,-104551.53,DOWN,0.0879,-0.080757072
P004,Electronics,1,,,,,#DIV/0!
P004,Electronics,2,2237347.01,-441336.99,DOWN,0.2457,-0.19725907
P004,Electronics,3,1796010.02,-251374.92,DOWN,0.1627,-0.139962983
P004,Mechanical,1,,,,,#DIV/0!
P004,Mechanical,2,280883.79,-63842.67,DOWN,0.2942,-0.227292113
P004,Mechanical,3,217041.12,-32731.31,DOWN,0.1776,-0.150806953
P004,Mechanical,4,184309.81,-16726.5,DOWN,0.0998,-0.090752087
P004,Mechanical,5,167583.31,-10492.17,DOWN,0.0668,-0.062608681
P004,Logistics,1,,,,,#DIV/0!
P004,Logistics,2,2594261.07,-551967.04,DOWN,0.2703,-0.212764647
P004,Logistics,3,2042294.03,-316188.78,DOWN,0.1832,-0.154820401
P004,Software,1,,,,,#DIV/0!
P004,Software,2,1239546.89,-277792.11,DOWN,0.2888,-0.224107787
P004,Software,3,961754.78,-136016.62,DOWN,0.1647,-0.141425468
P004,Software,4,825738.16,-90935.54,DOWN,0.1238,-0.110126363
P004,Logistics,1,,,,,#DIV/0!
P004,Logistics,2,5255439.83,-780026.12,DOWN,0.1743,-0.148422615
P004,Logistics,3,4475413.71,-585682.01,DOWN,0.1506,-0.130866563
P004,Logistics,4,3889731.7,-470210.82,DOWN,0.1375,-0.120885155
P004,Mechanical,1,,,,,#DIV/0!
P004,Mechanical,2,1082787.23,-110149.99,DOWN,0.1132,-0.101728195
P004,Mechanical,3,972637.24,-78253.95,DOWN,0.0875,-0.080455433
P004,Mechanical,4,894383.29,-60913.89,DOWN,0.0731,-0.068107142
P004,Mechanical,5,833469.4,-41605.88,DOWN,0.0525,-0.049918905
P004,Mechanical,6,791863.52,-38734.05,DOWN,0.0514,-0.048915058
P004,Logistics,1,,,,,#DIV/0!
P004,Logistics,2,1233708.83,-140200.72,DOWN,0.1282,-0.11364166
P004,Logistics,3,1093508.11,-89567,DOWN,0.0892,-0.081907943
P004,Logistics,4,1003941.11,-68591.5,DOWN,0.0733,-0.068322235
P004,Logistics,5,935349.61,-51087.32,DOWN,0.0578,-0.054618422
P004,Logistics,6,884262.29,-56107.77,DOWN,0.0678,-0.063451501
P004,Materials,1,,,,,#DIV/0!
P004,Materials,2,3525761.65,-289594.64,DOWN,0.0895,-0.08213676
P004,Materials,3,3236167.01,-185202.89,DOWN,0.0607,-0.057229089
P004,Materials,4,3050964.12,-232450.78,DOWN,0.0825,-0.076189287
P004,Software,1,,,,,#DIV/0!
P004,Software,2,652728.36,-81811.2,DOWN,0.1433,-0.125337284
P004,Software,3,570917.16,-44955.17,DOWN,0.0855,-0.078742019
P004,Software,4,525961.99,-46140.44,DOWN,0.0962,-0.087725807
P004,Software,5,479821.55,-31291.07,DOWN,0.0698,-0.065213974
P004,Software,6,448530.48,-23952.97,DOWN,0.0564,-0.053403216
P004,Mechanical,1,,,,,#DIV/0!
P004,Mechanical,2,2784086.79,-252893.19,DOWN,0.0999,-0.090835239
P004,Mechanical,3,2531193.6,-207039.9,DOWN,0.0891,-0.081795363
P004,Mechanical,4,2324153.7,-135896.04,DOWN,0.0621,-0.058471193
P004,Electronics,1,,,,,#DIV/0!
P004,Electronics,2,1721472.7,-247914.69,DOWN,0.1682,-0.144013141
P004,Electronics,3,1473558.01,-160791.57,DOWN,0.1225,-0.10911791
P004,Electronics,4,1312766.44,-118571.61,DOWN,0.0993,-0.090321939
P004,Electronics,5,1194194.83,-93185.45,DOWN,0.0846,-0.078032033
P004,Materials,1,,,,,#DIV/0!
P004,Materials,2,436755.97,-42000.17,DOWN,0.1064,-0.096163929
P004,Materials,3,394755.8,-35363.23,DOWN,0.0984,-0.089582547
P004,Materials,4,359392.57,-27642.79,DOWN,0.0833,-0.076915307
P004,Materials,5,331749.78,-22391.18,DOWN,0.0724,-0.067494182
P004,Logistics,1,,,,,#DIV/0!
P004,Logistics,2,3908078.26,-509539.42,DOWN,0.1499,-0.130381069
P004,Logistics,3,3398538.84,-424027.55,DOWN,0.1426,-0.124767605
P004,Logistics,4,2974511.29,-309492.42,DOWN,0.1161,-0.104048158
P004,Logistics,1,,,,,#DIV/0!
P004,Logistics,2,3344684.41,-463352.18,DOWN,0.1608,-0.138533901
P004,Logistics,3,2881332.23,-246501.38,DOWN,0.0936,-0.085551183
P004,Logistics,4,2634830.85,-268281.12,DOWN,0.1134,-0.101821003
P004,Logistics,5,2366549.73,-208181.68,DOWN,0.0965,-0.087968437
P004,Logistics,6,2158368.05,-126316.13,DOWN,0.0622,-0.058523907
P004,Software,1,,,,,#DIV/0!
P004,Software,2,2977676.9,-368572.44,DOWN,0.1413,-0.12377852
P004,Software,3,2609104.46,-278214.5,DOWN,0.1194,-0.106632181
P004,Software,4,2330889.96,-263770.53,DOWN,0.1276,-0.113163013
P004,Software,5,2067119.43,-161925.18,DOWN,0.085,-0.078333732
P004,Software,6,1905194.25,-118399.36,DOWN,0.0663,-0.062145558
P004,Electronics,1,,,,,#DIV/0!
P004,Electronics,2,3776694.32,-471953.3,DOWN,0.1428,-0.124964654
P004,Electronics,3,3304741.02,-375735.16,DOWN,0.1283,-0.113695796
P004,Electronics,4,2929005.86,-228246.27,DOWN,0.0845,-0.077926191
P005,Mechanical,1,,,,,#DIV/0!
P005,Mechanical,2,344785.23,-42827.72,DOWN,0.1418,-0.124215646
P005,Mechanical,3,301957.51,-15240.24,DOWN,0.0532,-0.050471472
P005,Logistics,1,,,,,#DIV/0!
P005,Logistics,2,410533.64,-92535.82,DOWN,0.291,-0.225403745
P005,Logistics,3,317997.82,-44677.83,DOWN,0.1635,-0.140497284
P005,Services,1,,,,,#DIV/0!
P005,Services,2,1659543.23,-257086.46,DOWN,0.1833,-0.154913988
P005,Services,3,1402456.77,-125154.17,DOWN,0.098,-0.089239236
P005,Services,4,1277302.6,-52739.44,DOWN,0.0431,-0.041289699
P005,Services,5,1224563.16,-22188.02,DOWN,0.0185,-0.018119131
P005,Services,6,1202375.14,-14869.8,DOWN,0.0125,-0.012367022
P005,Electronics,1,,,,,#DIV/0!
P005,Electronics,2,1707304.2,-283178.92,DOWN,0.1988,-0.165863189
P005,Electronics,3,1424125.28,-133083.24,DOWN,0.1031,-0.09344911
P005,Electronics,4,1291042.04,-79623.98,DOWN,0.0657,-0.061674196
P005,Electronics,5,1211418.06,-33161.85,DOWN,0.0281,-0.027374406
P005,Materials,1,,,,,#DIV/0!
P005,Materials,2,2462445.7,-259768.87,DOWN,0.1179,-0.105492223
P005,Materials,3,2202676.83,-137145.47,DOWN,0.0664,-0.062263092
P005,Materials,4,2065531.36,-73413.59,DOWN,0.0369,-0.03554223
P005,Services,1,,,,,#DIV/0!
P005,Services,2,3021739.01,-621220.48,DOWN,0.2588,-0.205583764
P005,Services,3,2400518.53,-229362.88,DOWN,0.1056,-0.095547223
P005,Services,4,2171155.65,-87468.38,DOWN,0.042,-0.040286554
P005,Services,5,2083687.27,-92494.38,DOWN,0.0465,-0.044389761
P005,Services,1,,,,,#DIV/0!
P005,Services,2,2206242.86,-348638.13,DOWN,0.1877,-0.15802346
P005,Services,3,1857604.73,-165957.25,DOWN,0.0981,-0.089339377
P005,Electronics,1,,,,,#DIV/0!
P005,Electronics,2,1416722.92,-224326.97,DOWN,0.1881,-0.158342162
P005,Electronics,3,1192395.95,-89359.47,DOWN,0.081,-0.074941105
P005,Materials,1,,,,,#DIV/0!
P005,Materials,2,3520986.38,-604570.94,DOWN,0.2073,-0.171704993
P005,Materials,3,2916415.44,-282981.01,DOWN,0.1075,-0.097030418
P005,Materials,4,2633434.43,-116563.07,DOWN,0.0463,-0.044262758
P005,Materials,5,2516871.36,-63296.2,DOWN,0.0258,-0.025148762
P005,Materials,6,2453575.16,-26463.05,DOWN,0.0109,-0.010785506
P005,Materials,1,,,,,#DIV/0!
P005,Materials,2,1505466.54,-186943.61,DOWN,0.1418,-0.124176529
P005,Materials,3,1318522.93,-86529.74,DOWN,0.0702,-0.065626269
P005,Materials,4,1231993.19,-41102.76,DOWN,0.0345,-0.033362814
P005,Materials,5,1190890.43,-7571.62,DOWN,0.0064,-0.006357948
P005,Logistics,1,,,,,#DIV/0!
P005,Logistics,2,2060259.38,-370029.31,DOWN,0.2189,-0.179603264
P005,Logistics,3,1690230.07,-108348.99,DOWN,0.0685,-0.064103102
P005,Logistics,4,1581881.08,-94956.32,DOWN,0.0639,-0.060027471
P005,Logistics,5,1486924.76,-62183.61,DOWN,0.0436,-0.04182028
P005,Logistics,6,1424741.15,21245.86,UP,0.0147,0.014912084
P005,Software,1,,,,,#DIV/0!
P005,Software,2,2259931.28,-279917.87,DOWN,0.1414,-0.123861231
P005,Software,3,1980013.41,-166866.59,DOWN,0.092,-0.084275485
P005,Software,4,1813146.82,-67417.97,DOWN,0.0386,-0.037182852
P005,Software,5,1745728.85,-40118.51,DOWN,0.0235,-0.022980951
P005,Software,6,1705610.34,5558.41,UP,0.0032,0.003258898
P005,Logistics,1,,,,,#DIV/0!
P005,Logistics,2,2902807.98,-547216.45,DOWN,0.2323,-0.188512796
P005,Logistics,3,2355591.53,-227354.93,DOWN,0.1068,-0.096517128
P005,Services,1,,,,,#DIV/0!
P005,Services,2,475875.92,-65286.26,DOWN,0.159,-0.13719177
P005,Services,3,410589.66,-37517.3,DOWN,0.1006,-0.091374196
P005,Services,4,373072.36,-19099.81,DOWN,0.054,-0.051195993
P005,Services,5,353972.55,-8385.27,DOWN,0.0243,-0.02368904
P005,Materials,1,,,,,#DIV/0!
P005,Materials,2,201001.29,-24827.03,DOWN,0.1409,-0.123516769
P005,Materials,3,176174.26,-11954.97,DOWN,0.0728,-0.067858778
P005,Materials,4,164219.29,-5432.07,DOWN,0.0342,-0.033078148
P005,Materials,5,158787.22,-53.24,DOWN,0.0003,-0.000335291
P005,Services,1,,,,,#DIV/0!
P005,Services,2,2109035.83,-231473.84,DOWN,0.1233,-0.109753394
P005,Services,3,1877561.99,-111828.25,DOWN,0.0633,-0.05956035
P005,Materials,1,,,,,#DIV/0!
P005,Materials,2,920167.08,-91142.43,DOWN,0.1099,-0.09904987
P005,Materials,3,829024.65,-41347.21,DOWN,0.0525,-0.049874524
P005,Materials,4,787677.44,-8818.93,DOWN,0.0113,-0.011196119
P005,Logistics,1,,,,,#DIV/0!
P005,Logistics,2,2373625.38,-504319.08,DOWN,0.2698,-0.212467849
P005,Logistics,3,1869306.3,-228348.59,DOWN,0.1392,-0.122156861
P005,Logistics,4,1640957.71,-101710.23,DOWN,0.0661,-0.061982237
P005,Logistics,1,,,,,#DIV/0!
P005,Logistics,2,2375734.65,-475535.16,DOWN,0.2503,-0.200163415
P005,Logistics,3,1900199.49,-167887.37,DOWN,0.0969,-0.088352497
P005,Logistics,4,1732312.12,-97516.93,DOWN,0.0597,-0.056292933
P005,Logistics,5,1634795.19,-83568.88,DOWN,0.0539,-0.051118868
P005,Logistics,6,1551226.31,-43438.95,DOWN,0.0288,-0.028002974
P005,Mechanical,1,,,,,#DIV/0!
P005,Mechanical,2,3759975.45,-584249.59,DOWN,0.184,-0.155386544
P005,Mechanical,3,3175725.86,-263288.61,DOWN,0.0904,-0.082906593
P005,Mechanical,4,2912437.25,-153102.48,DOWN,0.0555,-0.052568508
P005,Mechanical,5,2759334.77,-90754.18,DOWN,0.034,-0.032889877
P005,Mechanical,6,2668580.59,3657.47,UP,0.0014,0.001370568
P005,Electronics,1,,,,,#DIV/0!
P005,Electronics,2,1440090.69,-217843.44,DOWN,0.1782,-0.15127064
P005,Electronics,3,1222247.25,-69667.09,DOWN,0.0604,-0.056999179
P005,Materials,1,,,,,#DIV/0!
P005,Materials,2,1960889.49,-263833.59,DOWN,0.1555,-0.134547914
P005,Materials,3,1697055.9,-115079.99,DOWN,0.0727,-0.067811549
P005,Materials,4,1581975.91,-53357.13,DOWN,0.0349,-0.033728156
P005,Software,1,,,,,#DIV/0!
P005,Software,2,437244.52,-98569.35,DOWN,0.291,-0.225433014
P005,Software,3,338675.17,-39830.92,DOWN,0.1333,-0.117608031
P005,Software,4,298844.25,-13431.88,DOWN,0.0471,-0.044946088
P005,Services,1,,,,,#DIV/0!
P005,Services,2,3638694.58,-590382.48,DOWN,0.1937,-0.162251177
P005,Services,3,3048312.1,-256002.94,DOWN,0.0917,-0.083981867
P005,Services,4,2792309.16,-144173.94,DOWN,0.0544,-0.051632513
P005,Software,1,,,,,#DIV/0!
P005,Software,2,2486526.15,-562492.86,DOWN,0.2924,-0.226216346
P005,Software,3,1924033.29,-276623.62,DOWN,0.1679,-0.143772783
P005,Materials,1,,,,,#DIV/0!
P005,Materials,2,3229929.28,-402045.86,DOWN,0.1422,-0.124475128
P005,Materials,3,2827883.42,-200158.71,DOWN,0.0762,-0.070780397
P005,Materials,1,,,,,#DIV/0!
P005,Materials,2,1627122.27,-288707.31,DOWN,0.2157,-0.177434306
P005,Materials,3,1338414.96,-176317.21,DOWN,0.1517,-0.131735833
P005,Materials,4,1162097.75,-100687.7,DOWN,0.0949,-0.086643056
P005,Materials,5,1061410.05,-54622.09,DOWN,0.0543,-0.051461817
P005,Materials,6,1006787.96,-21163.97,DOWN,0.0215,-0.021021278
P005,Materials,1,,,,,#DIV/0!
P005,Materials,2,2880900.55,-573601.21,DOWN,0.2486,-0.199104829
P005,Materials,3,2307299.34,-302987.03,DOWN,0.1512,-0.131316741
P005,Materials,4,2004312.31,-137328.47,DOWN,0.0736,-0.068516503
P005,Materials,5,1866983.84,-88276.48,DOWN,0.0496,-0.047282937
P005,Software,1,,,,,#DIV/0!
P005,Software,2,1240988.06,-226092.82,DOWN,0.2228,-0.182187748
P005,Software,3,1014895.24,-107172.12,DOWN,0.1181,-0.105599195
P005,Software,4,907723.12,-74913.22,DOWN,0.09,-0.082528712
P005,Software,5,832809.9,-44711.22,DOWN,0.0567,-0.053687186
P005,Materials,1,,,,,#DIV/0!
P005,Materials,2,640274.86,-108217.51,DOWN,0.2034,-0.169017272
P005,Materials,3,532057.35,-60893.61,DOWN,0.1292,-0.114449335
P005,Materials,4,471163.74,-33424.67,DOWN,0.0764,-0.070940667
P005,Logistics,1,,,,,#DIV/0!
P005,Logistics,2,606293.07,-149982.69,DOWN,0.3287,-0.247376553
P005,Logistics,3,456310.38,-75753.83,DOWN,0.1991,-0.166013822
P005,Materials,1,,,,,#DIV/0!
P005,Materials,2,1834261.57,-299068.04,DOWN,0.1948,-0.16304547
P005,Materials,3,1535193.53,-128274.53,DOWN,0.0912,-0.083555934
P005,Materials,4,1406919,-75879.4,DOWN,0.057,-0.053933027
P005,Materials,5,1331039.6,-29749.49,DOWN,0.0229,-0.022350567
P005,Logistics,1,,,,,#DIV/0!
P005,Logistics,2,3567738.41,-858836.52,DOWN,0.317,-0.240722951
P005,Logistics,3,2708901.89,-352635.17,DOWN,0.1497,-0.130176427
P005,Logistics,4,2356266.72,-221297.38,DOWN,0.1037,-0.093918646
P005,Logistics,5,2134969.34,-165707.13,DOWN,0.0841,-0.077615695
P005,Logistics,6,1969262.21,-85008.68,DOWN,0.0451,-0.043167781
P005,Software,1,,,,,#DIV/0!
P005,Software,2,3349736.92,-663996.88,DOWN,0.2472,-0.198223591
P005,Software,3,2685740.04,-347699.32,DOWN,0.1487,-0.129461271
P005,Software,4,2338040.72,-203496.67,DOWN,0.0953,-0.087037265
P005,Software,5,2134544.05,-135398.86,DOWN,0.0677,-0.063432216
P005,Electronics,1,,,,,#DIV/0!
P005,Electronics,2,482398.41,-97551.89,DOWN,0.2535,-0.202222661
P005,Electronics,3,384846.52,-59439.8,DOWN,0.1827,-0.154450663
P005,Mechanical,1,,,,,#DIV/0!
P005,Mechanical,2,2863623.3,-507480.64,DOWN,0.2154,-0.17721627
P005,Mechanical,3,2356142.66,-291184.85,DOWN,0.141,-0.123585407
P005,Mechanical,4,2064957.81,-143307.72,DOWN,0.0746,-0.06939983
P005,Mechanical,5,1921650.09,-93363.6,DOWN,0.0511,-0.04858512
P005,Mechanical,6,1828286.49,-40770.81,DOWN,0.0228,-0.022300012
P005,Services,1,,,,,#DIV/0!
P005,Services,2,2813120.11,-587935.62,DOWN,0.2642,-0.208997695
P005,Services,3,2225184.49,-221067.1,DOWN,0.1103,-0.099347762
P005,Services,4,2004117.39,-96274.74,DOWN,0.0505,-0.048038473
P005,Services,5,1907842.65,-14310.95,DOWN,0.0076,-0.007501117
P005,Services,6,1893531.7,-34777.04,DOWN,0.0187,-0.018366231
P005,Materials,1,,,,,#DIV/0!
P005,Materials,2,618201.57,-97211.5,DOWN,0.1866,-0.157248873
P005,Materials,3,520990.07,-43179.11,DOWN,0.0904,-0.08287895
P005,Software,1,,,,,#DIV/0!
P005,Software,2,2701954.58,-508494.95,DOWN,0.2318,-0.188195225
P005,Software,3,2193459.63,-263609.73,DOWN,0.1366,-0.120179887
P005,Software,4,1929849.9,-122046.25,DOWN,0.0675,-0.063241317
P005,Software,1,,,,,#DIV/0!
P005,Software,2,2089329.06,-388552.59,DOWN,0.2285,-0.185970031
